open,high,low,close,volume,rsi,macd,macd_signal,boll_upper,boll_lower
0.6286061307633253,0.6235370349134579,0.7396907581250434,0.6237385570107645,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6239705711204253,0.6282901449214109,0.7389435704891392,0.6350540405434748,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6350586630999482,0.6279994775609306,0.7443565207436131,0.6329168952942741,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6320855920304611,0.6252729553595218,0.7396301510930046,0.6257663294222375,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6255129949118086,0.6292496821078364,0.7406614494860984,0.6377473754548473,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6341050517343372,0.6322520900161135,0.7459266751981466,0.6388214167213342,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6381587058420894,0.6434815274945112,0.7501070921361888,0.6496378147260973,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6493495953770796,0.6436885861267485,0.7516721892071601,0.644212231198982,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6442468996982493,0.6433928375728388,0.7530345830821465,0.6504030792022832,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6503207041989405,0.6466834877265508,0.7574113407013703,0.6514639957282427,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6436624616365392,0.6442513282990256,0.7537170851508814,0.6514639957282427,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6512045559692399,0.6515392609381063,0.7572239727974759,0.658124341028653,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6579527032246084,0.6641193720153045,0.7615896368011446,0.6690417074320341,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.668778448475229,0.669654985811345,0.7707581837744697,0.6743564214404842,0.0,0.9632438819390352,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6743645113829586,0.6677043849428999,0.7699497365409054,0.6687406443050257,0.0,0.849239745744658,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6662540950666727,0.662271896277137,0.76856956025275,0.6678685398357751,0.0,0.8324555283105419,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.667214843552596,0.7273713381195877,0.7702261796520495,0.6677783935916268,0.0,0.8306226885404951,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.667214843552596,0.6713961029325071,0.7705666557647421,0.6787903962819686,0.0,0.8961050951824772,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6780379411618103,0.6710905384367458,0.776576295708806,0.6786076860783117,0.0,0.892445394606723,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6783117993750873,0.6710905384367458,0.7751378779389873,0.6753262706878724,0.0,0.826468428859371,0.7722060694003119,0.8817240696665555,0.6615126317317528,0.6657614534067304
0.6755164656243478,0.6720690146168615,0.775416686600507,0.6777254502304084,0.0,0.8424747721484838,0.7722060694003119,0.8817240696665555,0.6628572199695448,0.6702033556745348
0.6771561614586983,0.6761486355321162,0.7769846386460701,0.6811074886315573,0.0,0.8640165926524576,0.7722060694003119,0.8817240696665555,0.6654214319772966,0.6725940901899496
0.6809329643672359,0.6886286240024264,0.7803491854166102,0.6915512130829258,0.0,0.9183845298192754,0.7722060694003119,0.8817240696665555,0.6692624081538916,0.6750692914507401
0.6913753771881748,0.6832181923354126,0.7830151606900018,0.68806624908501,0.0,0.8529486911031885,0.7722060694003119,0.8817240696665555,0.6699386198339465,0.6810589817382873
0.6882601392866587,0.6892215068902718,0.7813015233695781,0.6962612679926956,0.0,0.8945137268641359,0.7722060694003119,0.8817240696665555,0.6733065607458582,0.6839880792828448
0.6978265281466727,0.7040483138348312,0.7921850127945687,0.7093160099038831,0.0,0.9443985460137869,0.7722060694003119,0.8817240696665555,0.6791472577425963,0.6857573773878451
0.7093271917261896,0.7209727298122746,0.7993040142941237,0.7229214152707049,0.0,0.9817948555065954,0.7931794122773689,0.8817240696665555,0.6887822197383162,0.6840807262108402
0.72235738623459,0.718839321462049,0.8042309663024492,0.719532123723476,0.0,0.9317959531877273,0.8046098148108343,0.8817240696665555,0.6948404480772015,0.6861509748667074
0.7183002786815254,0.728545671210062,0.803130169670732,0.7350824084037026,0.0,0.9728185966970517,0.8243864136250936,0.8817240696665555,0.7044132049003651,0.6857533726977116
0.7349983774562772,0.7431572203238963,0.815438536128908,0.7487969563496462,0.0,1.0,0.8489304091922786,0.8817240696665555,0.7160337850437917,0.6846871751036412
0.7478557845842115,0.7500518223988941,0.8265942269885072,0.7463922506005722,0.0,0.9694345703814395,0.8633523256307227,0.8817240696665555,0.7244998809963024,0.686476691558868
0.7463081806248595,0.7460817935873725,0.8233172055818669,0.7494900347529314,0.0,0.9762341642444838,0.8743143245961842,0.8817240696665555,0.7325562362951428,0.6882898460401654
